code,name,family,file,size,notes,source
W5-V122,FIRE STATION PREPARE TO STOP ACTIVE ADVANCE,Warning Signs,FIRE_STATION_PREPARE_TO_STOP_ACTIVE_ADVANCE_B_SIZE_W5-V122.svg,1200x2078 mm,size from the drawing's overall width dimension (1200 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=122
W5-V122,FIRE STATION PREPARE TO STOP ACTIVE ADVANCE,Warning Signs,FIRE_STATION_PREPARE_TO_STOP_ACTIVE_ADVANCE_A_SIZE_W5-V122.svg,1000x1770 mm,size from the drawing's overall width dimension (1000 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=122
W5-V131,STOCK CROSSING AHEAD ACTIVE ADVANCE,Warning Signs,STOCK_CROSSING_AHEAD_ACTIVE_ADVANCE_C_SIZE_W5-V131.svg,1500x2638 mm,size from the drawing's overall width dimension (1500 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=125
W5-V131,STOCK CROSSING AHEAD ACTIVE ADVANCE,Warning Signs,STOCK_CROSSING_AHEAD_ACTIVE_ADVANCE_B_SIZE_W5-V131.svg,1200x2201 mm,size from the drawing's overall width dimension (1200 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=125
W5-V131,STOCK CROSSING AHEAD ACTIVE ADVANCE,Warning Signs,STOCK_CROSSING_AHEAD_ACTIVE_ADVANCE_A_SIZE_W5-V131.svg,1000x1877 mm,size from the drawing's overall width dimension (1000 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=125
G6-V9,,Guide Signs,SIGN_300_SYMBOL_G6-V9.svg,180x180 mm,size from the drawing's overall width dimension (180 mm); other codes on the page: W6-V9-2,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=126
W6-V101,CYCLISTS TRAINING,Warning Signs,CYCLISTS_TRAINING_300_SYMBOL_W6-V101.svg,900x600 mm,size from the drawing's overall width dimension (900 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=127
W6-V105,PED/BICYCLE/HORSE MIXED USE TRAIL CROSSING,Warning Signs,PED_BICYCLE_HORSE_MIXED_USE_TRAIL_CROSSING_200_SYM_W6-V105.svg,1800x1002 mm,size from the drawing's overall width dimension (1800 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=128
W8-V6,DISTANCE XX km,Warning Signs,DISTANCE_XX_KM_W8-V6.svg,618x206 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=131
W8-V106,CROSSING XXX m,Warning Signs,CROSSING_XXX_M_W8-V106.svg,807x556 mm,"no size found on the sheet; drawn at 1:10 — check; other codes on the page: W8-V106-1, W8-V106-2",Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=132
W8-V112,NARROW SHOULDER ON BRIDGE,Warning Signs,NARROW_SHOULDER_ON_BRIDGE_SHOULDER_W8-V112.svg,750x451 mm,size from the drawing's overall width dimension (750 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=134
W8-V114,NEXT XX km (WIDE FORMAT),Warning Signs,NEXT_XX_KM_WIDE_FORMAT_W8-V114.svg,1000x300 mm,size from the drawing's overall width dimension (1000 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=136
W8-V115,HELP FOR WILDLIFE,Warning Signs,HELP_FOR_WILDLIFE_W8-V115.svg,545x364 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=137
W8-V129,DRIVE TO CONDITIONS SUPPLEMENTARY SIGN,Warning Signs,DRIVE_TO_CONDITIONS_SUPPLEMENTARY_SIGN_DRIVE_TO_W8-V129.svg,600x305 mm,size from the drawing's overall width dimension (600 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=143
W8-V130,CROSSING ON SIDE ROAD SUPPLEMENTARY SIGN,Warning Signs,CROSSING_ON_SIDE_ROAD_SUPPLEMENTARY_SIGN_ROAD_W8-V130.svg,543x475 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=144
W8-V131,BUS STOP SUPPLEMENTARY SIGN (FOR USE ON,Warning Signs,BUS_STOP_SUPPLEMENTARY_SIGN_FOR_USE_ON_W8-V131.svg,543x363 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=145
W8-V132,TRAM STOP SUPPLEMENTARY SIGN (FOR USE ON,Warning Signs,TRAM_STOP_SUPPLEMENTARY_SIGN_FOR_USE_ON_W8-V132.svg,543x363 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=146
G1-V1,ADVANCE DIRECTION SIGN – TWO PANEL,Guide Signs,ADVANCE_DIRECTION_SIGN_TWO_PANEL_G1-V1.svg,603x308 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=153
G1-V1,ADVANCE DIRECTION SIGN – TWO PANEL,Guide Signs,ADVANCE_DIRECTION_SIGN_TWO_PANEL_VAR2_G1-V1.svg,475x353 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=153
G1-V1,ADVANCE DIRECTION SIGN – TWO PANEL,Guide Signs,ADVANCE_DIRECTION_SIGN_TWO_PANEL_VAR3_G1-V1.svg,558x240 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=153
G1-V1,ADVANCE DIRECTION SIGN – TWO PANEL,Guide Signs,ADVANCE_DIRECTION_SIGN_TWO_PANEL_VAR4_G1-V1.svg,547x227 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=153
G1-V1-2,ADVANCE DIRECTION SIGN – TWO PANEL WITH SERVICE,Guide Signs,ADVANCE_DIRECTION_SIGN_TWO_PANEL_WITH_SERVICE_G1-V1-2.svg,2354x1535 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=154
G1-V2,ADVANCE DIRECTION SIGN – THREE PANEL,Guide Signs,ADVANCE_DIRECTION_SIGN_THREE_PANEL_G1-V2.svg,460x428 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=155
G1-V2,ADVANCE DIRECTION SIGN – THREE PANEL,Guide Signs,ADVANCE_DIRECTION_SIGN_THREE_PANEL_VAR2_G1-V2.svg,514x324 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=155
G1-V3,ADVANCE DIRECTION SIGN – MULTIPLE INTERSECTION,Guide Signs,ADVANCE_DIRECTION_SIGN_MULTIPLE_INTERSECTION_V1_G1-V3.svg,865x549 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=156
G1-V3,ADVANCE DIRECTION SIGN – MULTIPLE INTERSECTION,Guide Signs,ADVANCE_DIRECTION_SIGN_MULTIPLE_INTERSECTION_V1_2_G1-V3.svg,1195x354 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=156
G1-V4,ADVANCE DIRECTION SIGN – SINGLE PANEL – TWO,Guide Signs,ADVANCE_DIRECTION_SIGN_SINGLE_PANEL_TWO_G1-V4.svg,518x295 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=157
G1-V4,ADVANCE DIRECTION SIGN – SINGLE PANEL – TWO,Guide Signs,ADVANCE_DIRECTION_SIGN_SINGLE_PANEL_TWO_VAR2_G1-V4.svg,428x289 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=157
G1-V4,ADVANCE DIRECTION SIGN – SINGLE PANEL – TWO,Guide Signs,ADVANCE_DIRECTION_SIGN_SINGLE_PANEL_TWO_VAR3_G1-V4.svg,409x276 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=157
G1-V5-1,ADVANCE DIRECTION SIGN – ROUNDABOUT,Guide Signs,ADVANCE_DIRECTION_SIGN_ROUNDABOUT_G1-V5-1.svg,845x477 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=158
G1-V5-1,ADVANCE DIRECTION SIGN – ROUNDABOUT,Guide Signs,ADVANCE_DIRECTION_SIGN_ROUNDABOUT_VAR2_G1-V5-1.svg,854x425 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=158
G1-V5-2,ADVANCE DIRECTION SIGN – ROUNDABOUT (NARROW,Guide Signs,ADVANCE_DIRECTION_SIGN_ROUNDABOUT_NARROW_G1-V5-2.svg,479x458 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=159
G1-V5-2,ADVANCE DIRECTION SIGN – ROUNDABOUT (NARROW,Guide Signs,ADVANCE_DIRECTION_SIGN_ROUNDABOUT_NARROW_VAR2_G1-V5-2.svg,474x308 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=159
G1-V5-2,ADVANCE DIRECTION SIGN – ROUNDABOUT (NARROW,Guide Signs,ADVANCE_DIRECTION_SIGN_ROUNDABOUT_NARROW_VAR3_G1-V5-2.svg,459x314 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=159
G1-V5-2,ADVANCE DIRECTION SIGN – ROUNDABOUT (NARROW,Guide Signs,ADVANCE_DIRECTION_SIGN_ROUNDABOUT_NARROW_VAR4_G1-V5-2.svg,359x314 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=159
G1-V5-3,ADVANCE DIRECTION SIGN – ROUNDABOUT,Guide Signs,ADVANCE_DIRECTION_SIGN_ROUNDABOUT_G1-V5-3.svg,677x494 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=160
G1-V5-3,ADVANCE DIRECTION SIGN – ROUNDABOUT,Guide Signs,ADVANCE_DIRECTION_SIGN_ROUNDABOUT_VAR2_G1-V5-3.svg,677x452 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=160
G1-V5-4,ROUNDABOUT DIAGRAMMATIC SIGN (TOLL INSET),Guide Signs,ROUNDABOUT_DIAGRAMMATIC_SIGN_TOLL_INSET_G1-V5-4.svg,1265x587 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=161
G1-V6,ADVANCE DIRECTION SIGN – NARROW FORMAT,Guide Signs,ADVANCE_DIRECTION_SIGN_NARROW_FORMAT_G1-V6.svg,492x580 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=162
G1-V6,ADVANCE DIRECTION SIGN – NARROW FORMAT,Guide Signs,ADVANCE_DIRECTION_SIGN_NARROW_FORMAT_VAR2_G1-V6.svg,462x536 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=162
G2-V1,INTERSECTION DIRECTION SIGN (CHEVRON),Guide Signs,INTERSECTION_DIRECTION_SIGN_CHEVRON_VARIES_G2-V1.svg,876x228 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=164
G2-V2,INTERSECTION DIRECTION SIGN (ARROW),Guide Signs,,,no drawing found on the page,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=165
G2-V3,ROAD NAME PANEL,Guide Signs,ROAD_NAME_PANEL_G2-V3.svg,708x181 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=166
G2-V3,ROAD NAME PANEL,Guide Signs,ROAD_NAME_PANEL_VAR2_G2-V3.svg,743x166 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=166
G2-V3,ROAD NAME PANEL,Guide Signs,ROAD_NAME_PANEL_2_G2-V3.svg,1965x300 mm,size from the drawing's overall height dimension (300 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=167
G2-V3,ROAD NAME PANEL,Guide Signs,ROAD_NAME_PANEL_3_G2-V3.svg,2266x300 mm,size from the drawing's overall height dimension (300 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=168
G2-V3,ROAD NAME PANEL,Guide Signs,ROAD_NAME_PANEL_VAR2_2_G2-V3.svg,2266x300 mm,size from the drawing's overall height dimension (300 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=168
G2-V3,ROAD NAME PANEL,Guide Signs,ROAD_NAME_PANEL_4_G2-V3.svg,1373x400 mm,size from the drawing's overall height dimension (400 mm),Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=169
G2-V3,ROAD NAME PANEL,Guide Signs,ROAD_NAME_PANEL_VARIES_G2-V3.svg,642x225 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=170
G2-V4,"INTERSECTION DIRECTION SIGN (CHEVRON, DOUBLE",Guide Signs,INTERSECTION_DIRECTION_SIGN_CHEVRON_DOUBLE_U2_G2-V4.svg,1093x130 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=171
G2-V5-1,INTERSECTION DIRECTION SIGN DOUBLE ENDED ARROW,Guide Signs,INTERSECTION_DIRECTION_SIGN_DOUBLE_ENDED_ARROW_G2-V5-1.svg,357x400 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=172
G2-V5-2,INTERSECTION DIRECTION SIGN NARROW FORMAT,Guide Signs,INTERSECTION_DIRECTION_SIGN_NARROW_FORMAT_G2-V5-2.svg,459x312 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=173
G2-V5-2,INTERSECTION DIRECTION SIGN NARROW FORMAT,Guide Signs,INTERSECTION_DIRECTION_SIGN_NARROW_FORMAT_VAR2_G2-V5-2.svg,459x282 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=173
G2-V5-2,INTERSECTION DIRECTION SIGN NARROW FORMAT,Guide Signs,INTERSECTION_DIRECTION_SIGN_NARROW_FORMAT_VAR3_G2-V5-2.svg,373x303 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=173
G2-V5-2,INTERSECTION DIRECTION SIGN NARROW FORMAT,Guide Signs,INTERSECTION_DIRECTION_SIGN_NARROW_FORMAT_VAR4_G2-V5-2.svg,373x299 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=173
G2-V5-2,INTERSECTION DIRECTION SIGN NARROW FORMAT,Guide Signs,INTERSECTION_DIRECTION_SIGN_NARROW_FORMAT_VAR5_G2-V5-2.svg,384x282 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=173
G2-V5-2,INTERSECTION DIRECTION SIGN NARROW FORMAT,Guide Signs,INTERSECTION_DIRECTION_SIGN_NARROW_FORMAT_VAR6_G2-V5-2.svg,373x282 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=173
G2-V5-3,INTERSECTION DIRECTION SIGN VERTICAL ARROW,Guide Signs,INTERSECTION_DIRECTION_SIGN_VERTICAL_ARROW_G2-V5-3.svg,471x318 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=174
G2-V5-3,INTERSECTION DIRECTION SIGN VERTICAL ARROW,Guide Signs,INTERSECTION_DIRECTION_SIGN_VERTICAL_ARROW_VAR2_G2-V5-3.svg,480x305 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=174
G4-V1-1,REASSURANCE DIRECTION SIGN (STANDARD),Guide Signs,REASSURANCE_DIRECTION_SIGN_STANDARD_G4-V1-1.svg,2356x1535 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=177
G4-V1-2,REASSURANCE DIRECTION SIGN (TOURIST),Guide Signs,REASSURANCE_DIRECTION_SIGN_TOURIST_G4-V1-2.svg,2358x1537 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=178
G4-V1-3,REASSURANCE DIRECTION SIGN (DUAL SERVICE/TOURIST,Guide Signs,REASSURANCE_DIRECTION_SIGN_DUAL_SERVICE_TOURIST_G4-V1-3.svg,2339x1525 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=179
G6-V1,TOWN/SUBURB NAME SIGN,Guide Signs,TOWN_SUBURB_NAME_SIGN_G6-V1.svg,779x309 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=183
G6-V1,TOWN/SUBURB NAME SIGN,Guide Signs,TOWN_SUBURB_NAME_SIGN_VAR2_G6-V1.svg,666x164 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=183
G6-V2,STREAM/ROAD/BRIDGE NAME SIGN,Guide Signs,STREAM_ROAD_BRIDGE_NAME_SIGN_G6-V2.svg,2357x1537 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=184
G7-V4,SERVICE INTERSECTION / POSITION SIGN TEMPLATE,Service Signs,SERVICE_INTERSECTION_POSITION_SIGN_TEMPLATE_G7-V4.svg,705x264 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=186
G7-V4,SERVICE INTERSECTION / POSITION SIGN TEMPLATE,Service Signs,SERVICE_INTERSECTION_POSITION_SIGN_TEMPLATE_VAR2_G7-V4.svg,680x196 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=186
G7-V11,SERVICE REASSURANCE SIGN TEMPLATE,Service Signs,SERVICE_REASSURANCE_SIGN_TEMPLATE_DESTINATION_G7-V11.svg,670x341 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=187
G7-V11,SERVICE REASSURANCE SIGN TEMPLATE,Service Signs,SERVICE_REASSURANCE_SIGN_TEMPLATE_J2_G7-V11.svg,663x268 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=187
G7-V11,SERVICE REASSURANCE SIGN TEMPLATE,Service Signs,SERVICE_REASSURANCE_SIGN_TEMPLATE_J3_G7-V11.svg,590x203 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=187
G8-V1-1,ALTERNATIVE NATIONAL ROUTE 1 SHIELD – FREE,Guide Signs,ALTERNATIVE_NATIONAL_ROUTE_1_SHIELD_FREE_G8-V1-1.svg,2346x1530 mm,no size found on the sheet; drawn at 1:10 — check; other codes on the page: G8-V2-7,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=188
G8-V1-2,ALTERNATIVE NATIONAL ROUTE 1 SHIELD FOR USE ON,Guide Signs,ALTERNATIVE_NATIONAL_ROUTE_1_SHIELD_FOR_USE_ON_G8-V1-2.svg,538x834 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=189
G8-V2,ALTERNATIVE NATIONAL ROUTE 1 SHIELD FREE STANDING,Guide Signs,,,no drawing found on the page,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=190
G8-V8-2,METROPOLITAN ROUTE NUMBER SHIELD FOR USE ON,Guide Signs,,,no drawing found on the page,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=193
G8-V10,STATEWIDE ROUTE NUMBERING SCHEME END SIGN,Guide Signs,STATEWIDE_ROUTE_NUMBERING_SCHEME_END_SIGN_G8-V10.svg,501x383 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=194
G8-V11-2,STATEWIDE ROUTE NUMBER - STANDALONE,Guide Signs,STATEWIDE_ROUTE_NUMBER_STANDALONE_G8-V11-2.svg,618x356 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=195
G8-V16,METROPOLITAN ROUTE NUMBER END SIGN,Guide Signs,METROPOLITAN_ROUTE_NUMBER_END_SIGN_G8-V16.svg,464x620 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=196
G8-V102,STATEWIDE ROUTE NUMBERING SCHEME - FREE,Guide Signs,STATEWIDE_ROUTE_NUMBERING_SCHEME_FREE_G8-V102.svg,2363x1539 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=197
G8-V107,OVERDIMENSIONAL ROUTE SIGN,Guide Signs,OVERDIMENSIONAL_ROUTE_SIGN_G8-V107.svg,2369x1544 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=198
G8-V108,OVERDIMENSIONAL LOAD ROUTE SIGNS,Guide Signs,OVERDIMENSIONAL_LOAD_ROUTE_SIGNS_G8-V108.svg,2366x1542 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=199
G8-V110,OVERDIMENSIONAL ROUTE END,Guide Signs,OVERDIMENSIONAL_ROUTE_END_G8-V110.svg,2362x1539 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=201
G8-V147,OVERDIMENSIONAL ADVANCE WARNING SIGN,Guide Signs,OVERDIMENSIONAL_ADVANCE_WARNING_SIGN_G8-V147.svg,756x545 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=204
G8-V148,ROUTE NUMBER OVERLAYS,Guide Signs,,,no drawing found on the page,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=205
G9-V7,LANE DESIGNATION SIGN (OVERHEAD),Guide Signs,LANE_DESIGNATION_SIGN_OVERHEAD_K1_G9-V7.svg,923x531 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=206
G9-V7,LANE DESIGNATION SIGN (OVERHEAD),Guide Signs,LANE_DESIGNATION_SIGN_OVERHEAD_K1_2_G9-V7.svg,693x528 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=206
G9-V8,LANE DESIGNATION SIGN (LANE INSTRUCTION),Guide Signs,LANE_DESIGNATION_SIGN_LANE_INSTRUCTION_VARIES_G9-V8.svg,850x479 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=207
G9-V42,"ADVANCE LANE DESIGNATION SIGN - SINGLE PANEL,",Guide Signs,ADVANCE_LANE_DESIGNATION_SIGN_SINGLE_PANEL_G9-V42.svg,1083x647 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/TEM-Vol-2-Part-2.17-AS1743-Road-Signs-Specifications-_v2_.pdf#page=208
