category,id,rule,code,motsam,title,updated,heading,dimensions,colours,files,local
Regulatory,20,R2-5.2,RP42,none,Priority manually controlled Slow (Hand-held),7 June 2019,Priority manually controlled Slow,"a 450 b 390 c 65 d 15 e 1600 Letters 200 A (compressed - letter spacing, stroke width and character width compressed equally by 10 %)",Legend reflectorised white Background reflectorised green Border reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-06-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-06-03-nolabels.gif,Original EPS/Regulatory/r02-06-03.eps | Original EPS/Regulatory/r02-06-03-nolabels.gif
Regulatory,21,R2-6,RP61,RG-30,Priority `Stop on Red Signal` (`Stop on red signal`),28 November 2016,Priority `Stop on Red Signal`,2nd and 3rd lines 100C 1st line 100D r 60 e 10 d 25 c 50 b 600 a 600,Border reflectorised red Legend black Background reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-07.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-07-nolabels.gif,Original EPS/Regulatory/r02-07.eps | Original EPS/Regulatory/r02-07-nolabels.gif
Regulatory,22,R2-7,RP51,RG-19,Priority single lane Give Way (Single lane),28 November 2016,Priority single lane Give Way,g 180 225 270 f 160 200 240 e 60 75 90 d 80 100 120 c 40 50 60 b 75 94 113 a 600 750 900,Background reflectorised white Border reflectorised red Symbol up arrow reflectorised red and down arrow black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-08-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-08-01-nolabels.gif,Original EPS/Regulatory/r02-08-01.eps | Original EPS/Regulatory/r02-08-01-nolabels.gif
Regulatory,23,R2-8,RP52,RG-20,Priority single lane Priority (Single lane),28 November 2016,Priority single lane Priority,a : 450 600 750 b : 600 750 900 r : 50 50 60 c : 20 25 30 d : 460 610 750 e : 340 450 650 f : 5 5 10 g : 60 75 90 h : 80 100 120 j : 40 50 60,Symbol up arrow reflectorised white and down arrow reflectorised red with reflectorised white border Background reflectorised blue Border reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-08-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-08-02-nolabels.gif,Original EPS/Regulatory/r02-08-02.eps | Original EPS/Regulatory/r02-08-02-nolabels.gif
Regulatory,24,R2-9,RP63,RG-27,Priority `Turning Traffic Give Way to Pedestrians` (`Turning traffic give way to pedestrians`),28 November 2016,Priority `Turning Traffic Give Way to Pedestrians`,a : 400 b : 500 r : 15 c : 25 d : 10 e : 7 1st 4 lines : 50 C 5th line : 50 B,Border reflectorised red Background reflectorised white Legend black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-09.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-09-nolabels.gif,Original EPS/Regulatory/r02-09.eps | Original EPS/Regulatory/r02-09-nolabels.gif
Permanent warning,25,W15-3,WX6,PW-14,Priority Railway level Crossing crossbuck standard (Railway level crossing crossbuck),7 December 2016,Priority Railway level Crossing crossbuck standard,a 1000 1500 b 767 1150 c 50 75 d 200 300 e 57 85 RAILWAY 133C 200C CROSSING 133D 200D,Legend black Background reflectorised white Reverse reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-10-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-10-01-nolabels.gif,Original EPS/Permanent warning/r02-10-01.eps | Original EPS/Permanent warning/r02-10-01-nolabels.gif
Permanent warning,26,W15-3.1,WX61,PW-14,Priority Railway level Crossing crossbuck with target board (Railway level crossing crossbuck),7 December 2016,Priority Railway level Crossing crossbuck with target board,a 1000 1500 b 767 1150 c 50 75 d 200 300 e 57 85 f 1170 1755 g 875 1313 h 25 38 r 80 120 RAILWAY 133C 200C CROSSING 133D 200D,Legend black Crossbuck reflectorised white Background reflectorised red Reverse reflectorised white Border reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-10-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-10-02-nolabels.gif,Original EPS/Permanent warning/r02-10-02.eps | Original EPS/Permanent warning/r02-10-02-nolabels.gif
Permanent warning,27,W15-4,WX7,PW-15,Priority Railway level Crossing crossbuck `2 Tracks` supplementary (Railway level crossing crossbuck),7 December 2016,Priority Railway level Crossing crossbuck `2 Tracks` supplementary,a 350 525 b 100 180 c 130 195 d 150 225 Letters 75C 113C Numeral 100C 150C,Legend black Background reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-10-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-10-03-nolabels.gif,Original EPS/Permanent warning/r02-10-03.eps | Original EPS/Permanent warning/r02-10-03-nolabels.gif
Permanent warning,28,W15-4,WX7,PW-15,Priority Railway level Crossing crossbuck `3 Tracks` supplementary (Railway level crossing crossbuck),7 December 2016,Priority Railway level Crossing crossbuck `3 Tracks` supplementary,a 350 525 b 100 180 c 130 195 d 150 225 Letters 75C 113C Numeral 100C 150C,Legend black Background reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-10-04.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-10-04-nolabels.gif,Original EPS/Permanent warning/r02-10-04.eps | Original EPS/Permanent warning/r02-10-04-nolabels.gif
Permanent warning,29,W15-4,WX7,PW-15,Priority Railway level Crossing crossbuck `4 Tracks` supplementary (Railway level crossing crossbuck),7 December 2016,Priority Railway level Crossing crossbuck `4 Tracks` supplementary,a 350 525 b 100 180 c 130 195 d 150 225 Letters 75C 113C Numeral 100C 150C,Legend black Background reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-10-05.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r02-10-05-nolabels.gif,Original EPS/Permanent warning/r02-10-05.eps | Original EPS/Permanent warning/r02-10-05-nolabels.gif
Regulatory,30,R3-1,RD1L,RG-8,Direction and placement No Left Turn (No left turn),12 February 2025,Direction and placement No Left Turn,Urban Rural a : 400 600 750 900 b : 50 75 95 110 c : 35 50 60 75 d : 40 60 75 90 e : 25 38 47 56 f : 125 190 235 280 g : 120 180 225 270 r : 25 38 47 56 Arrow type : A A A A,Symbol black Background reflectorised white Border and Bar reflectorised red,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-01-nolabels.gif,Original EPS/Regulatory/r03-01.eps | Original EPS/Regulatory/r03-01-nolabels.gif
Regulatory,31,R3-2,RD1R,RG-7,Direction and placement No Right Turn (No right turn),12 February 2025,Direction and placement No Right Turn,Urban Rural a 400 600 750 900 b 50 75 95 110 c 35 50 60 75 d 40 60 75 90 e 25 38 47 56 f 125 190 235 280 g 120 180 225 270 r 25 38 47 56 Arrow type A A A A,Symbol black Background reflectorised white Border and Bar reflectorised red,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-02-nolabels.gif,Original EPS/Regulatory/r03-02.eps | Original EPS/Regulatory/r03-02-nolabels.gif
Regulatory,32,R3-3,RD1U,RG-15,Direction and placement No U-Turn (No U-turn),12 February 2025,Direction and placement No U-Turn,Urban Rural a 400 600 750 900 b 50 75 95 110 c 35 50 60 75 d 105 158 197 236 e 115 173 216 259 f 40 60 75 90 g 120 180 225 270 r 40 60 75 90 Arrow type A A A A,Symbol black Background reflectorised white Border and Bar reflectorised red,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-03-nolabels.gif,Original EPS/Regulatory/r03-03.eps | Original EPS/Regulatory/r03-03-nolabels.gif
Regulatory,33,R3-4,RD2,RG-9,Direction and placement No Entry (No entry),12 February 2025,Direction and placement No Entry,Urban Rural a 400 600 750 900 b 80 120 150 180 c 320 480 600 720 Letters 50B 75B 94B 113B,Legend reflectorised red Background reflectorised red Bar reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-04.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-04-nolabels.gif,Original EPS/Regulatory/r03-04.eps | Original EPS/Regulatory/r03-04-nolabels.gif
Regulatory,34,R3-5.1,RD71,none,Direction and placement `Except Buses` supplementary (Supplementary),25 November 2016,Direction and placement `Except Buses` supplementary,Letters : 100 D a : 600 b : 400 r : 60 c : 50 d : 25 e : 10,Border reflectorised red Background reflectorised white Legend black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-05-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-05-01-nolabels.gif,Original EPS/Regulatory/r03-05-01.eps | Original EPS/Regulatory/r03-05-01-nolabels.gif
Regulatory,35,R3-5.2,RD71,none,Direction and placement `Except Cycles` supplementary (Supplementary),9 November 2018,Direction and placement `Except Cycles` supplementary,Letters : 65 D 100 D a : 400 600 b : 250 400 r : 50 60 c : 20 50 d : 15 25 e : 10 10,Border reflectorised red Background reflectorised white Legend black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RD71-Except-Cycles.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-05-02-nolabels.gif,Original EPS/Regulatory/RD71-Except-Cycles.eps | Original EPS/Regulatory/r03-05-02-nolabels.gif
Regulatory,36,R3-5.3,RD72,none,Direction and placement `Except Authorised Vehicles` supplementary (Supplementary),25 November 2016,Direction and placement `Except Authorised Vehicles` supplementary,a : 900 b : 600 r : 60 c : 50 d : 25 e : 10 1st and 3rd lines : 100 D 2nd line : 100C,Border reflectorised red Background reflectorised white Legend black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-05-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-05-03-nolabels.gif,Original EPS/Regulatory/r03-05-03.eps | Original EPS/Regulatory/r03-05-03-nolabels.gif
Regulatory,37,R3-6,RD3,RG-16,Direction and placement Road Closed (Road closed),12 February 2025,Direction and placement Road Closed,Urban Rural a 400 600 750 900 1200 b 40 75 95 110 135 c 85 128 159 191 255 d 30 45 56 68 90 Letters 75 B 100 B 125 B 150 B 200 B,Legend black Background reflectorised white Border reflectorised red,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-06.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-06-nolabels.gif,Original EPS/Regulatory/r03-06.eps | Original EPS/Regulatory/r03-06-nolabels.gif
Regulatory,38,R3-7,RD4,RG-18,Direction and placement Wrong Way (Wrong way),10 July 2024,Direction and placement Wrong Way,a : 900 b : 600 r : 60 d : 25 c : 100 Letters : 150 D,Border reflectorised white Background reflectorised red Legend reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-07.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-07-nolabels.gif,Original EPS/Regulatory/r03-07.eps | Original EPS/Regulatory/r03-07-nolabels.gif
Regulatory,39,R3-8,RD5L,RG-12,Direction and placement Turn Left (Turn left),12 February 2025,Direction and placement Turn Left,Urban Rural a 400 600 750 900 b 50 80 100 120 c 160 240 300 360 d 27 40 50 60 e 120 180 225 270 f 40 60 75 90 g 15 20 25 30 r 27 40 50 60 Arrow type A A A A,Border reflectorised white Background reflectorised blue Symbol reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-08.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-08-nolabels.gif,Original EPS/Regulatory/r03-08.eps | Original EPS/Regulatory/r03-08-nolabels.gif
Regulatory,40,R3-9,RD6V,RG-10,Direction and placement No Turns (No turns),12 February 2025,Direction and placement No Turns,Urban Rural a 400 600 750 900 b 160 240 300 360 c 50 80 100 120 d 15 20 25 30 Arrow type A A A A,Border reflectorised white Background reflectorised blue Symbol reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-09.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-09-nolabels.gif,Original EPS/Regulatory/r03-09.eps | Original EPS/Regulatory/r03-09-nolabels.gif
Regulatory,41,R3-10,RD5R,RG-13,Direction and placement Turn Right (Turn right),12 February 2025,Direction and placement Turn Right,Urban Rural a 400 600 750 900 b 50 80 100 120 c 160 240 300 360 d 27 40 50 60 e 120 180 225 270 f 40 60 75 90 g 15 20 25 30 r 27 40 50 60 Arrow type A A A A,Border reflectorised white Background reflectorised blue Symbol reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-10.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-10-nolabels.gif,Original EPS/Regulatory/r03-10.eps | Original EPS/Regulatory/r03-10-nolabels.gif
Regulatory,42,R3-11,RD5L,RG-11,Direction and placement Turn (Turn),12 February 2025,Direction and placement Turn,Urban Rural a 400 600 750 900 b 40 60 75 90 c 160 240 300 360 d 147 220 275 330 e 15 20 25 30 r 27 40 50 60 Arrow type A A A A,Border reflectorised white Background reflectorised blue Symbol reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-11.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-11-nolabels.gif,Original EPS/Regulatory/r03-11.eps | Original EPS/Regulatory/r03-11-nolabels.gif
Regulatory,43,R3-12,RD7,RG-14,Direction and placement One Way (One way),25 November 2016,Direction and placement One Way,Arrow type : A A a : 600 750 b : 250 300 r : 50 50 c : 10 15 d : 55 69 e : 60 75 f : 500 625 g : 40 50 h : 75 94 Letters : 50 C 63 C,Border reflectorised white Background reflectorised blue Symbol reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-12.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-12-nolabels.gif,Original EPS/Regulatory/r03-12.eps | Original EPS/Regulatory/r03-12-nolabels.gif
Regulatory,44,R3-13,RD6L,RG-17,Direction and placement Keep Left single disc (Keep left),12 February 2025,Direction and placement Keep Left single disc,Urban Rural a 400 600 750 900 b 320 480 600 720 c 50 80 100 120 d 15 20 25 30 Arrow type A A A A,Border reflectorised white Background reflectorised blue Symbol reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-13-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-13-01-nolabels.gif,Original EPS/Regulatory/r03-13-01.eps | Original EPS/Regulatory/r03-13-01-nolabels.gif
Regulatory,45,R3-13.1,RD6LT,RG17.1,Direction and placement Keep Left twin disc (Keep left),23 April 2021,Direction and placement Keep Left twin disc,Arrow type A d 12 c 40 b 240 a 300,Border reflectorised white Background reflectorised blue Symbol reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-13-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-13-02-nolabels.gif,Original EPS/Regulatory/r03-13-02.eps | Original EPS/Regulatory/r03-13-02-nolabels.gif
Regulatory,46,R3-13.2,RD6R,RG-34,Direction and placement Keep Right (Keep right),12 February 2025,Direction and placement Keep Right,Urban Rural a 400 600 750 900 b 320 480 600 720 c 50 80 100 120 d 15 20 25 30 Arrow type A A A A,Border reflectorised white Background reflectorised blue Symbol reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-14.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r03-14-nolabels.gif,Original EPS/Regulatory/r03-14.eps | Original EPS/Regulatory/r03-14-nolabels.gif
Regulatory,47,R4-1,RL1L,RG-29,Lane use Left Turn (Left turn),28 November 2016,Lane use Left Turn,Arrow type : A a : 750 b : 900 r : 50 c : 75 d : 100 e : 105 f : 25 g : 100 h : 125 I : 255 j : 10 r1 : 350,Background reflectorised white Border reflectorised red Arrow black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-01-nolabels.gif,Original EPS/Regulatory/r04-01.eps | Original EPS/Regulatory/r04-01-nolabels.gif
Regulatory,48,R4-1,RL1R,RG-29,Lane use Right Turn (Right turn),28 November 2016,Lane use Right Turn,a : 750 b : 900 r : 50 c : 75 d : 100 e : 105 f : 25 g : 100 h : 125 I : 255 j : 10 r1 : 350 Arrow type : A,Border reflectorised red Background reflectorised white Arrow black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-02-nolabels.gif,Original EPS/Regulatory/r04-02.eps | Original EPS/Regulatory/r04-02-nolabels.gif
Regulatory,49,R4-2,RL1S,RG-29,Lane use Straight Ahead (Straight ahead),28 November 2016,Lane use Straight Ahead,a : 750 b : 900 r : 50 c : 50 d : 100 e : 100 f : 25 g : 10 Arrow type : A,Border reflectorised red Background reflectorised white Arrow black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-03-nolabels.gif,Original EPS/Regulatory/r04-03.eps | Original EPS/Regulatory/r04-03-nolabels.gif
Regulatory,50,R4-3,RL2L,RG-29,Lane use Straight Ahead or Left Turn (Straight ahead or left turn),28 November 2016,Lane use Straight Ahead or Left Turn,a : 750 b : 900 r : 50 c : 100 d : 130 e : 100 f : 100 g : 50 h : 25 i : 50 j : 10 r1 : 350 Arrow type : A,Border reflectorised red Background reflectorised white Arrow black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-04.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-04-nolabels.gif,Original EPS/Regulatory/r04-04.eps | Original EPS/Regulatory/r04-04-nolabels.gif
Regulatory,51,R4-3,RL2R,RG-29,Lane use Straight Ahead or Right Turn (Straight ahead or right turn),28 November 2016,Lane use Straight Ahead or Right Turn,a : 750 b : 900 r : 50 c : 100 d : 130 e : 100 f : 100 g : 50 h : 25 i : 50 j : 10 r1 : 350 Arrow type : A,Border reflectorised red Background reflectorised white Arrow black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-05.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-05-nolabels.gif,Original EPS/Regulatory/r04-05.eps | Original EPS/Regulatory/r04-05-nolabels.gif
Regulatory,52,R4-7,RLB1,RG-35,Lane use Bus Lane (Bus lane),7 February 2017,Lane use Bus Lane,Letters 120D 150D 180D r 60 75 90 e 10 13 23 d 15 19 23 c 110 138 165 b 600 750 900 Symbol S2 160 mm S2 200 mm S2 240 mm a 600 750 900,Border reflectorised red Background reflectorised white Symbol and Legend black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-06.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-06-nolabels.gif,Original EPS/Regulatory/r04-06.eps | Original EPS/Regulatory/r04-06-nolabels.gif
Regulatory,53,R4-7.1,RLB2,RG-35,Lane use Bus Only (Bus only),7 February 2017,Lane use Bus Only,Letters 120D 150D 180D r 60 75 90 e 10 13 15 d 15 19 23 c 110 138 165 b 600 750 900 a 600 750 900 Symbol S2 160 mm S2 200 mm S2 240 mm,Border reflectorised red Background reflectorised white Symbol and Legend black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-07.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-07-nolabels.gif,Original EPS/Regulatory/r04-07.eps | Original EPS/Regulatory/r04-07-nolabels.gif
Regulatory,54,R4-9,RLU1,RG-26,Lane use Cycle Lane (Cycle lane),7 February 2017,Lane use Cycle Lane,Letters 120D 150D 180D r 60 75 90 e 10 13 15 d 15 19 23 c 100 125 150 b 600 750 900 a 600 750 900 Symbol S3 Cycle 200 S3 Cycle 250 S3 Cycle 300,Border reflectorised red Background reflectorised white Symbol and Legend black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-09.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-09-nolabels.gif,Original EPS/Regulatory/r04-09.eps | Original EPS/Regulatory/r04-09-nolabels.gif
Regulatory,55,R4-9.1,RLU2,RG-26A,Lane use Cycles Only (Cycles only),7 February 2017,Lane use Cycles Only,Letters 120D 150D 180D r 60 75 90 e 10 13 15 d 15 19 23 c 100 125 150 b 600 750 900 a 600 750 900 Symbol S3 Cycle 200 S3 Cycle 250 S3 Cycle 300,Border reflectorised red Background reflectorised white Symbol and Legend black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-10.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-10-nolabels.gif,Original EPS/Regulatory/r04-10.eps | Original EPS/Regulatory/r04-10-nolabels.gif
Regulatory,56,R4-11,RLU3,RG-26C,Lane use Shared Pedestrian and Cycle Path standard (Shared pedestrian and cycle path),7 February 2017,Lane use Shared Pedestrian and Cycle Path standard,Symbols S4 Pedestrian 260 r 50 e 8 d 13 c 50 b 600 a 400 S3 Cycle 150,Border reflectorised red Background reflectorised white Symbol black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-11.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-11-nolabels.gif,Original EPS/Regulatory/r04-11.eps | Original EPS/Regulatory/r04-11-nolabels.gif
Regulatory,57,R4-11.1,RLU4,RG-26D,Lane use Shared Pedestrian and Cycle Path defined position (Shared pedestrian and cycle path),28 November 2016,Lane use Shared Pedestrian and Cycle Path defined position,a : 600 b : 600 r : 60 c : 50 d : 25 e : 10 f : 10 g : 480 Symbols : S4 Pedestrian 260 S3 Cycle 150 Letters : 80C,Background reflectorised white Border reflectorised red Symbol and legend black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-11-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r04-11-01-nolabels.gif,Original EPS/Regulatory/r04-11-01.eps | Original EPS/Regulatory/r04-11-01-nolabels.gif
Regulatory,58,R5-1,RJ11,RG-24,Road user restrictions No Cycling (No cycling),30 January 2017,Road user restrictions No Cycling,a : 400 600 b : 50 75 c : 35 50 Symbol : S3 Cycle 180 S3 Cycle 270,Symbol black Border and slash reflectorised red Background reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r05-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r05-01-nolabels.gif,Original EPS/Regulatory/r05-01.eps | Original EPS/Regulatory/r05-01-nolabels.gif
Regulatory,59,R5-2,RJ12,RG-23,Road user restrictions No Pedestrians (No pedestrians),28 November 2016,Road user restrictions No Pedestrians,a : 400 600 b : 50 75 c : 35 50 Symbol : S4 Pedestrian 280 S4 Pedestrian 420,Symbol black Border and slash reflectorised red Background reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r05-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r05-02-nolabels.gif,Original EPS/Regulatory/r05-02.eps | Original EPS/Regulatory/r05-02-nolabels.gif
Regulatory,60,R5-3,RJ13,none,Road user restrictions No Heavy Vehicles (No heavy vehicles),28 November 2016,Road user restrictions No Heavy Vehicles,a 400 600 b 50 75 c 35 50 Symbol S5 Truck 130 S5 Truck 200,Symbol black Border and slash reflectorised red Background reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r05-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r05-03-nolabels.gif,Original EPS/Regulatory/r05-03.eps | Original EPS/Regulatory/r05-03-nolabels.gif
Regulatory,61,R5-5,RJ3,RG-25,Road user restrictions Pedestrians (Pedestrians),28 November 2016,Road user restrictions Pedestrians,a 400 600 b 15 20 Symbol S4 Pedestrian 280 S4 Pedestrian 420,Symbol reflectorised white Background Reflectorised blue Border Reflectorised white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r05-05.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r05-05-nolabels.gif,Original EPS/Regulatory/r05-05.eps | Original EPS/Regulatory/r05-05-nolabels.gif
Regulatory,63,R7-2.1,RG21,RG-26.1,General supplementary `Begins` ('BEGINS'),9 August 2017,General supplementary `Begins`,a : 600 750 900 1200 b : 250 300 300 450 r : 50 50 60 80 c : 15 15 15 30 d : 10 10 10 10 Letters : 100D 125D 150D 200D,Border reflectorised red Background reflectorised white Legend black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r07-02.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r07-02-nolabels.gif,Original EPS/Regulatory/r07-02.eps | Original EPS/Regulatory/r07-02-nolabels.gif
Regulatory,64,R7-2.2,RG22,RG-26.2,General supplementary `Ends` ('ENDS'),9 August 2017,General supplementary `Ends`,a : 600 750 900 1200 b : 250 300 300 450 r : 50 50 60 80 c : 15 15 15 30 d : 10 10 10 10 Letters : 100D 125D 150D 200D,Border reflectorised red Background reflectorised white Legend black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r07-03.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/r07-03-nolabels.gif,Original EPS/Regulatory/r07-03.eps | Original EPS/Regulatory/r07-03-nolabels.gif
Permanent warning,65,W10-1,WA1,PW-1,Advance warning of traffic control devices Stop Ahead (Stop ahead),6 December 2016,Advance warning of traffic control devices Stop Ahead,a : 600 750 900 b : 400 500 600 r : 50 50 60 c : 166 207 248 d : 15 19 23 e : 15 20 25 f : 10 10 10,Border black Background reflectorised yellow Symbol Stop symbol is reflectorised red with a reflectorised white border,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-01.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/pw01-01-nolabels.gif,Original EPS/Permanent warning/pw01-01.eps | Original EPS/Permanent warning/pw01-01-nolabels.gif
