code,name,family,file,size,notes,source
G9-SA79D,"Speed Limit AHEAD (Approval required for use - refer to Manager, Traffic Services Section of DIT). See G9-79 B and C for smaller sizes. G9-79A not used in SA.",G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/1553.pdf
G9-SA101-1A,No Green Arrows 1 Time Period,G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/469.pdf
G9-SA101-2A,No Green Arrows 2 Time Periods,G9-G11 Traffic Instruction Series,NO_GREEN_ARROWS_2_TIME_PERIODS_G9-SA101-2A.svg,680x670 mm,"size from the register (450x680 mm; other listed sizes: 600x920, 900x1380); drawn proportions differ from the register size — check; codes on this sheet: G9-SA101-2A, G9-SA101-2B, G9-SA101-2C",Original PDFs/470.pdf
G9-SA102,Stop Press Button And Wait For Walk Signal,G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/471.pdf
G9-SA103,Cyclists Press Button And Wait For Green Bicycle Symbol,G9-G11 Traffic Instruction Series,CYCLISTS_PRESS_BUTTON_AND_WAIT_FOR_GREEN_BICYCLE_SYMBOL_G9-SA103.svg,250x167 mm,size from the register (150x250 mm); drawn proportions differ from the register size — check,Original PDFs/472.pdf
G9-SA104,Heavy Vehicle Route (L or R),G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/473.pdf
G9-SA105,Heavy Vehicle Route (L or R),G9-G11 Traffic Instruction Series,HEAVY_VEHICLE_ROUTE_L_OR_R_G9-SA105.svg,2100x558 mm,size from the register (2100x600 mm),Original PDFs/474.pdf
G9-SA106,Diagonal Crossing May Be Permitted Cross Only in Direction of Walk Signal,G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/475.pdf
G9-SA107A,Open Pit,G9-G11 Traffic Instruction Series,OPEN_PIT_G9-SA107A.svg,450x300 mm,"size from the register (450x300 mm; other listed sizes: 600x400, 750x500); codes on this sheet: G9-SA107A, G9-SA107B, G9-SA107C",Original PDFs/1554.pdf
G9-SA108,High Vehicles Use Left Lane,G9-G11 Traffic Instruction Series,HIGH_VEHICLES_USE_LEFT_LANE_G9-SA108.svg,950x1102 mm,size from the register (950x1100 mm),Original PDFs/477.pdf
G9-SA109,High Vehicles Must Use Left / Right Lane,G9-G11 Traffic Instruction Series,HIGH_VEHICLES_MUST_USE_LEFT_RIGHT_LANE_G9-SA109.svg,950x1106 mm,size from the register (950x1100 mm),Original PDFs/478.pdf
G9-SA110,Remember Give Way to Peds Bicycles When Turning - (Temporary Signage Only),G9-G11 Traffic Instruction Series,REMEMBER_GIVE_WAY_TO_PEDS_BICYCLES_WHEN_TURNING_TEMPORARY_SIGNAGE_ONLY_G9-SA110.svg,800x1133 mm,size from the register (800x1120 mm),Original PDFs/1482.pdf
G9-SA111A,Divided Road 'x' km Ahead ,G9-G11 Traffic Instruction Series,DIVIDED_ROAD_X_KM_AHEAD_G9-SA111A.svg,1000x998 mm,"size from the register (1000x1000 mm; other listed sizes: 1400x1400); codes on this sheet: G9-SA111A, G9-SA111B",Original PDFs/479.pdf
G9-SA112A,Distorted Image,G9-G11 Traffic Instruction Series,DISTORTED_IMAGE_G9-SA112A.svg,450x240 mm,"size from the register (450x250 mm; other listed sizes: 750x400); codes on this sheet: G9-SA112A, G9-SA112B",Original PDFs/480.pdf
G9-SA113,In Case of Breakdown Use Emergency Phone,G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/481.pdf
G9-SA114A,Road Hazard (ONLY to be used under R4-1),G9-G11 Traffic Instruction Series,ROAD_HAZARD_ONLY_TO_BE_USED_UNDER_R4_1_G9-SA114A.svg,450x298 mm,"size from the register (450x300 mm; other listed sizes: 600x400); codes on this sheet: G9-SA114A, G9-SA114B",Original PDFs/1292.pdf
G9-SA115A,No Parking,G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/482.pdf
G9-SA120A,Do Not Queue Over,G9-G11 Traffic Instruction Series,DO_NOT_QUEUE_OVER_G9-SA120A.svg,600x722 mm,"size from the register (600x750 mm; other listed sizes: 750x900); codes on this sheet: G9-SA120A, G9-SA120B",Original PDFs/483.pdf
G9-SA121,Pedestrians Look Both Ways (Use with W8-SA103 only),G9-G11 Traffic Instruction Series,PEDESTRIANS_LOOK_BOTH_WAYS_USE_WITH_W8_SA103_ONLY_G9-SA121.svg,300x401 mm,size from the register (300x400 mm),Original PDFs/747.pdf
G9-SA122,Sealed Road 'x' km Ahead,G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/860.pdf
G9-SA123,Sealed Road Next 'x' km,G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/861.pdf
G9-SA125,High Vehicles Use Centre Lane,G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/466.pdf
G9-SA126,Overhead Signals 'x.x' m ,G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/467.pdf
G9-SA127,Pedestrians Push Button And Stand On Yellow Tile,G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/468.pdf
G9-SA128A,Please Allow Vehicles to Pass (Install under G9-50),G9-G11 Traffic Instruction Series,PLEASE_ALLOW_VEHICLES_TO_PASS_INSTALL_UNDER_G9_50_G9-SA128A.svg,900x805 mm,"size from the register (900x900 mm; other listed sizes: 1200x1200); drawn proportions differ from the register size — check; codes on this sheet: G9-SA128A, G9-SA128B",Original PDFs/1188.pdf
G9-SA129,Speed Limit AHEAD  (Use on Vehicle Mounted Frames only for Mobile Work Sites),G9-G11 Traffic Instruction Series,SPEED_LIMIT_AHEAD_USE_ON_VEHICLE_MOUNTED_FRAMES_ONLY_FOR_MOBILE_WORK_SITES_G9-SA129.svg,1200x450 mm,size from the register (1200x450 mm),Original PDFs/1191.pdf
G9-SA131,Speed Limit AHEAD - Time Based,G9-G11 Traffic Instruction Series,SPEED_LIMIT_AHEAD_TIME_BASED_G9-SA131.svg,450x757 mm,size from the register (450x750 mm),Original PDFs/1203.pdf
G9-SA132,Speed Limit On Side Road - Time Based,G9-G11 Traffic Instruction Series,SPEED_LIMIT_ON_SIDE_ROAD_TIME_BASED_G9-SA132.svg,450x757 mm,size from the register (450x750 mm),Original PDFs/1204.pdf
G9-SA132,Speed Limit On Side Road - Time Based,G9-G11 Traffic Instruction Series,SPEED_LIMIT_ON_SIDE_ROAD_TIME_BASED_VAR2_G9-SA132.svg,680x180 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned,Original PDFs/1204.pdf
G9-SA133,Speed Limit On Side Road - Time Based,G9-G11 Traffic Instruction Series,SPEED_LIMIT_ON_SIDE_ROAD_TIME_BASED_G9-SA133.svg,450x757 mm,size from the register (450x750 mm),Original PDFs/1205.pdf
G9-SA133,Speed Limit On Side Road - Time Based,G9-G11 Traffic Instruction Series,SPEED_LIMIT_ON_SIDE_ROAD_TIME_BASED_VAR2_G9-SA133.svg,600x180 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check; triangulated CAD export unioned,Original PDFs/1205.pdf
G9-SA134A,Children Crossing on Side Road (L or R),G9-G11 Traffic Instruction Series,CHILDREN_CROSSING_ON_SIDE_ROAD_L_OR_R_G9-SA134A.svg,450x1055 mm,"size from the register (450x1050 mm; other listed sizes: 600x1400); codes on this sheet: G9-SA134A, G9-SA134B",Original PDFs/1286.pdf
G9-SA135A,U Turn Facility xxx m Ahead,G9-G11 Traffic Instruction Series,U_TURN_FACILITY_XXX_M_AHEAD_G9-SA135A.svg,450x601 mm,"size from the register (450x600 mm; other listed sizes: 900x1200); codes on this sheet: G9-SA135A, G9-SA135B",Original PDFs/1455.pdf
G9-SA136A,U Turn Facility - (L or R),G9-G11 Traffic Instruction Series,U_TURN_FACILITY_L_OR_R_G9-SA136A.svg,450x601 mm,size from the register (450x600 mm),Original PDFs/1456.pdf
G9-SA136A,U Turn Facility - (L or R),G9-G11 Traffic Instruction Series,U_TURN_FACILITY_L_OR_R_VAR2_G9-SA136A.svg,435x586 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check,Original PDFs/1456.pdf
G9-SA136A,U Turn Facility - (L or R),G9-G11 Traffic Instruction Series,U_TURN_FACILITY_L_OR_R_VAR3_G9-SA136A.svg,510x204 mm,no size found on the sheet; drawn at 1:10 — check; background assumed to be a white rectangle (outline drawn as loose strokes) — check,Original PDFs/1456.pdf
G9-SA138A,"Speed Limit 60 on Side Road, School Days - Timed Based",G9-G11 Traffic Instruction Series,SPEED_LIMIT_60_ON_SIDE_ROAD_SCHOOL_DAYS_TIMED_BASED_G9-SA138A.svg,450x1038 mm,"size from the register (450x1050 mm; other listed sizes: 600x1400); codes on this sheet: G9-SA138A, G9-SA138B",Original PDFs/1489.pdf
G9-SA139A,"Speed Limit 50 on Side Road, School Days - Timed Based",G9-G11 Traffic Instruction Series,SPEED_LIMIT_50_ON_SIDE_ROAD_SCHOOL_DAYS_TIMED_BASED_G9-SA139A.svg,450x1038 mm,"size from the register (450x1050 mm; other listed sizes: 600x1400); codes on this sheet: G9-SA139A, G9-SA139B",Original PDFs/1488.pdf
G9-SA140,Remember Keep Intersection Clear - (Temporary Signage Only),G9-G11 Traffic Instruction Series,REMEMBER_KEEP_INTERSECTION_CLEAR_TEMPORARY_SIGNAGE_ONLY_G9-SA140.svg,600x753 mm,"size from the register (600x750 mm; other listed sizes: 900x1200); codes on this sheet: G9-SA140, G9-SA140C",Original PDFs/1497.pdf
G9-SA141A,All Pedestrians,G9-G11 Traffic Instruction Series,ALL_PEDESTRIANS_G9-SA141A.svg,450x604 mm,size from the register (450x600 mm),Original PDFs/1495.pdf
G9-SA142,'One Vehicle Per Green Each Lane',G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/1541.pdf
G9-SA143A,"Speed Limit 60 Ahead, School Days - Timed Based",G9-G11 Traffic Instruction Series,SPEED_LIMIT_60_AHEAD_SCHOOL_DAYS_TIMED_BASED_G9-SA143A.svg,450x1038 mm,"size from the register (450x1050 mm; other listed sizes: 600x1400); codes on this sheet: G9-SA143A, G9-SA143B",Original PDFs/1509.pdf
G9-SA144A,"Speed Limit 60 on Side Road, School Days - Timed Based",G9-G11 Traffic Instruction Series,SPEED_LIMIT_60_ON_SIDE_ROAD_SCHOOL_DAYS_TIMED_BASED_G9-SA144A.svg,450x1038 mm,"size from the register (450x1050 mm; other listed sizes: 600x1400); codes on this sheet: G9-SA144A, G9-SA144B",Original PDFs/1510.pdf
G9-SA145A,"Speed Limit 40 Ahead, School Days - Timed Based",G9-G11 Traffic Instruction Series,SPEED_LIMIT_40_AHEAD_SCHOOL_DAYS_TIMED_BASED_G9-SA145A.svg,450x1192 mm,"size from the register (450x1200 mm; other listed sizes: 600x1600); codes on this sheet: G9-SA145A, G9-SA145B",Original PDFs/1503.pdf
G9-SA146A,"Speed Limit 40 on Side Road, School Days - Timed Based",G9-G11 Traffic Instruction Series,SPEED_LIMIT_40_ON_SIDE_ROAD_SCHOOL_DAYS_TIMED_BASED_G9-SA146A.svg,450x1192 mm,"size from the register (450x1200 mm; other listed sizes: 600x1600); codes on this sheet: G9-SA146A, G9-SA146B",Original PDFs/1505.pdf
G9-SA147A,"Speed Limit 40 on Side Road, School Days - Timed Based (Left or Right)",G9-G11 Traffic Instruction Series,SPEED_LIMIT_40_ON_SIDE_ROAD_SCHOOL_DAYS_TIMED_BASED_LEFT_OR_RIGHT_G9-SA147A.svg,450x1192 mm,"size from the register (450x1200 mm; other listed sizes: 600x1600); codes on this sheet: G9-SA147A, G9-SA147B",Original PDFs/1506.pdf
G9-SA148A,"Speed Limit 50 Ahead, School Days - Timed Based",G9-G11 Traffic Instruction Series,SPEED_LIMIT_50_AHEAD_SCHOOL_DAYS_TIMED_BASED_G9-SA148A.svg,450x1038 mm,"size from the register (450x1050 mm; other listed sizes: 600x1400); codes on this sheet: G9-SA148A, G9-SA148B",Original PDFs/1507.pdf
G9-SA149A,"Speed Limit 50 on Side Road, School Days - Timed Based",G9-G11 Traffic Instruction Series,SPEED_LIMIT_50_ON_SIDE_ROAD_SCHOOL_DAYS_TIMED_BASED_G9-SA149A.svg,450x1038 mm,"size from the register (450x1050 mm; other listed sizes: 600x1400); codes on this sheet: G9-SA149A, G9-SA149B",Original PDFs/1508.pdf
G9-SA150,One Vehicle Per Green,G9-G11 Traffic Instruction Series,,,no drawing found on the sheet,Original PDFs/1544.pdf
G9-SA151A,"Speed Limit 60 Ahead, School Days - Time Based",G9-G11 Traffic Instruction Series,SPEED_LIMIT_60_AHEAD_SCHOOL_DAYS_TIME_BASED_G9-SA151A.svg,450x1192 mm,"size from the register (450x1200 mm; other listed sizes: 600x1600); codes on this sheet: G9-SA151A, G9-SA151B",Original PDFs/1557.pdf
G9-SA152A,"Speed limit 60 On Side Road, School Days - Time Based (Left and Right)",G9-G11 Traffic Instruction Series,SPEED_LIMIT_60_ON_SIDE_ROAD_SCHOOL_DAYS_TIME_BASED_LEFT_AND_RIGHT_G9-SA152A.svg,450x1192 mm,"size from the register (450x1200 mm; other listed sizes: 600x1600); codes on this sheet: G9-SA152A, G9-SA152B",Original PDFs/1558.pdf
G9-SA153A,"Speed limit 60 On Side Road, School Days - Time Based (Left or Right)",G9-G11 Traffic Instruction Series,SPEED_LIMIT_60_ON_SIDE_ROAD_SCHOOL_DAYS_TIME_BASED_LEFT_OR_RIGHT_G9-SA153A.svg,450x1192 mm,"size from the register (450x1200 mm; other listed sizes: 600x1600); codes on this sheet: G9-SA153A, G9-SA153B",Original PDFs/1559.pdf
GE6-SA2-1,"Prohibited on Freeway Pedestrians Bicycles Animals Animal Drawn Vehicles Agricultural Vehicles (Approval required for use - refer to Manager, Traffic Services Section of DIT)",Ge6-ge7 Freeway Information Series,PROHIBITED_ON_FREEWAY_PEDESTRIANS_BICYCLES_ANIMALS_ANIMAL_DRAWN_VEHICLES_AGRICUL_GE6-SA2-1.svg,1200x1565 mm,size from the register (1200x1560 mm),Original PDFs/488.pdf
GE6-SA2-2,"Prohibited on Expressway Pedestrians Bicycles Animals Animal Drawn Vehicles Agricultural Vehicles (Approval required for use - refer to Manager, Traffic Services Section of DIT)",Ge6-ge7 Freeway Information Series,PROHIBITED_ON_EXPRESSWAY_PEDESTRIANS_BICYCLES_ANIMALS_ANIMAL_DRAWN_VEHICLES_AGRI_GE6-SA2-2.svg,1200x1565 mm,size from the register (1200x1560 mm),Original PDFs/489.pdf
GE6-SA112,End Expressway  'x' km,Ge6-ge7 Freeway Information Series,END_EXPRESSWAY_X_KM_GE6-SA112.svg,3000x1146 mm,size from the register (3000x1500 mm); drawn proportions differ from the register size — check,Original PDFs/490.pdf
GE6-SA114,Ramp X   Use with R6-SA108,Ge6-ge7 Freeway Information Series,RAMP_X_USE_WITH_R6_SA108_GE6-SA114.svg,1200x300 mm,size from the register (1200x300 mm),Original PDFs/491.pdf
GE6-SA115,Ramp X   (Use with GE2-3),Ge6-ge7 Freeway Information Series,RAMP_X_USE_WITH_GE2_3_GE6-SA115.svg,1800x453 mm,size from the register (1800x450 mm),Original PDFs/492.pdf
GM9-40-2A,Local Traffic Only (Multi-Message Sign ONLY),Gm9 Traffic Instruction Series,LOCAL_TRAFFIC_ONLY_MULTI_MESSAGE_SIGN_ONLY_GM9-40-2A.svg,600x600 mm,size from the register (600x600 mm),Original PDFs/957.pdf
GM9-79D,Speed Limit AHEAD (Multi-Message Sign ONLY),Gm9 Traffic Instruction Series,SPEED_LIMIT_AHEAD_MULTI_MESSAGE_SIGN_ONLY_GM9-79D.svg,600x900 mm,size from the register (600x900 mm),Original PDFs/1019.pdf
GM9-90B,Do Not Overtake (Multi-Message Sign ONLY) (Replaces G9-SA124M),Gm9 Traffic Instruction Series,DO_NOT_OVERTAKE_MULTI_MESSAGE_SIGN_ONLY_REPLACES_G9_SA124M_GM9-90B.svg,1200x300 mm,size from the register (1200x300 mm),Original PDFs/958.pdf
GM9-SA9B,Reduce Speed (Multi-Message Sign ONLY),Gm9 Traffic Instruction Series,REDUCE_SPEED_MULTI_MESSAGE_SIGN_ONLY_GM9-SA9B.svg,1200x300 mm,size from the register (1200x300 mm),Original PDFs/997.pdf
GM9-SA9A,Reduce Speed (Multi-Message Sign ONLY),Gm9 Traffic Instruction Series,REDUCE_SPEED_MULTI_MESSAGE_SIGN_ONLY_GM9-SA9A.svg,600x600 mm,size from the register (600x600 mm),Original PDFs/998.pdf
GM9-SA18A,No Through Road (Multi-Message Sign ONLY),Gm9 Traffic Instruction Series,NO_THROUGH_ROAD_MULTI_MESSAGE_SIGN_ONLY_GM9-SA18A.svg,600x600 mm,size from the register (600x600 mm),Original PDFs/1424.pdf
GM9-SA57A,Watch for Bicycles (Multi-Message Sign ONLY),Gm9 Traffic Instruction Series,WATCH_FOR_BICYCLES_MULTI_MESSAGE_SIGN_ONLY_GM9-SA57A.svg,600x600 mm,size from the register (600x600 mm),Original PDFs/1278.pdf
GM9-SA79A,Speed Limit AHEAD (Multi-Message Sign ONLY),Gm9 Traffic Instruction Series,SPEED_LIMIT_AHEAD_MULTI_MESSAGE_SIGN_ONLY_GM9-SA79A.svg,600x601 mm,size from the register (600x600 mm),Original PDFs/1535.pdf
GM9-SA130A,Car Park Access Only (Multi-Message Sign ONLY),Gm9 Traffic Instruction Series,CAR_PARK_ACCESS_ONLY_MULTI_MESSAGE_SIGN_ONLY_GM9-SA130A.svg,600x600 mm,size from the register (600x600 mm),Original PDFs/1197.pdf
IS123,Bandicoot Symbol (Refer to Traffic Operations Section  of DPTI),Symbol Series,BANDICOOT_SYMBOL_REFER_TO_TRAFFIC_OPERATIONS_SECTION_OF_DPTI_IS123.svg,420x219 mm,size from the register (420x350 mm); drawn proportions differ from the register size — check,Original PDFs/780.pdf
IS134,Duck Symbol (Refer to Traffic Operations Section of DPTI),Symbol Series,DUCK_SYMBOL_REFER_TO_TRAFFIC_OPERATIONS_SECTION_OF_DPTI_IS134.svg,350x367 mm,size from the register (350x350 mm),Original PDFs/781.pdf
IS135,Mallee Fowl Symbol (Refer to Traffic Operations Section  of DPTI),Symbol Series,MALLEE_FOWL_SYMBOL_REFER_TO_TRAFFIC_OPERATIONS_SECTION_OF_DPTI_IS135.svg,350x238 mm,size from the register (350x350 mm); drawn proportions differ from the register size — check,Original PDFs/782.pdf
IS147,Swan Symbol (Refer to Traffic Operations Section of DPTI),Symbol Series,SWAN_SYMBOL_REFER_TO_TRAFFIC_OPERATIONS_SECTION_OF_DPTI_IS147.svg,280x369 mm,size from the register (280x350 mm),Original PDFs/881.pdf
R1-1A,Stop (ARR-56),R1 Movement Series,STOP_ARR_56_DRAWING_R1-1A.svg,600x48 mm,"size from the register (600x600 mm; other listed sizes: 750x750); drawn proportions differ from the register size — check; codes on this sheet: R1-1A, R1-1B",Original PDFs/644.pdf
R1-1A,Stop (ARR-56),R1 Movement Series,STOP_ARR_56_VAR2_R1-1A.svg,1124x103 mm,"no size found on the sheet; drawn at 1:10 — check; codes on this sheet: R1-1A, R1-1B",Original PDFs/644.pdf
R1-1A,Stop (ARR-56),R1 Movement Series,STOP_ARR_56_FOR_STANDARD_R1-1A.svg,997x113 mm,"no size found on the sheet; drawn at 1:10 — check; codes on this sheet: R1-1A, R1-1B",Original PDFs/644.pdf
R1-2A,"Give Way (ARR-67,70,71,122)",,,,same sheet as R1-1A; its drawings are filed there (symbols not told apart on an all-outlined sheet — check),Original PDFs/3.pdf
R1-3A,Roundabout (ARR-109),,,,same sheet as R1-1A; its drawings are filed there (symbols not told apart on an all-outlined sheet — check),Original PDFs/4.pdf
R2-2A,One Way (L or R) (ARR-98),,,,same sheet as R1-1A; its drawings are filed there (symbols not told apart on an all-outlined sheet — check),Original PDFs/654.pdf
R2-5A,No U Turn (ARR-39),R2 Direction Series,NO_U_TURN_ARR_39_R2-5A.svg,450x454 mm,"size from the register (450x450 mm; other listed sizes: 300x300, 600x600, 750x750, 900x900); codes on this sheet: R2-5A, R2-5AA, R2-5B, R2-5C, R2-5D",Original PDFs/9.pdf
R2-6A,No Right Turn or No Left Turn (ARR-91),R2 Direction Series,NO_RIGHT_TURN_OR_NO_LEFT_TURN_ARR_91_R2-6A.svg,450x454 mm,"size from the register (450x450 mm; other listed sizes: 300x300, 600x600, 750x750, 900x900); codes on this sheet: R2-6A, R2-6AA, R2-6B, R2-6C, R2-6D",Original PDFs/684.pdf
R2-6A,No Right Turn or No Left Turn (ARR-91),R2 Direction Series,NO_RIGHT_TURN_OR_NO_LEFT_TURN_ARR_91_VAR2_R2-6A.svg,587x587 mm,"no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; codes on this sheet: R2-6A, R2-6AA, R2-6B, R2-6C, R2-6D",Original PDFs/684.pdf
R2-7A,No Turns (ARR-98),R2 Direction Series,NO_TURNS_ARR_98_R2-7A.svg,450x597 mm,"size from the register (450x600 mm; other listed sizes: 300x400, 600x800); codes on this sheet: R2-7A, R2-7AA, R2-7B",Original PDFs/685.pdf
R2-9A,Left Lane Must Turn Left and Right Lane Must Turn Right (L or R) (ARR-88),R2 Direction Series,LEFT_LANE_MUST_TURN_LEFT_AND_RIGHT_LANE_MUST_TURN_RIGHT_L_OR_R_ARR_88_R2-9A.svg,450x743 mm,"size from the register (450x750 mm; other listed sizes: 300x500, 600x1000, 900x1500); codes on this sheet: R2-9A, R2-9AA, R2-9B, R2-9C",Original PDFs/12.pdf
R2-9A,Left Lane Must Turn Left and Right Lane Must Turn Right (L or R) (ARR-88),R2 Direction Series,LEFT_LANE_MUST_TURN_LEFT_AND_RIGHT_LANE_MUST_TURN_RIGHT_L_OR_R_ARR_88_VAR2_R2-9A.svg,450x753 mm,"no size found on the sheet; drawn at 1:10 — check; triangulated CAD export unioned; codes on this sheet: R2-9A, R2-9AA, R2-9B, R2-9C",Original PDFs/12.pdf
R2-15A,"U Turn Permitted (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-40)",R2 Direction Series,U_TURN_PERMITTED_APPROVAL_REQUIRED_FOR_USE_REFER_TO_MANAGER_TRAFFIC_SERVICES_DPT_R2-15A.svg,450x594 mm,"size from the register (450x600 mm; other listed sizes: 300x400, 600x800); codes on this sheet: R2-15A, R2-15AA, R2-15B",Original PDFs/18.pdf
R2-21,"Right Turn From Left Only (Used in R2-SA62) (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-34)",R2 Direction Series,RIGHT_TURN_FROM_LEFT_ONLY_USED_IN_R2_SA62_APPROVAL_REQUIRED_FOR_USE_REFER_TO_MAN_R2-21.svg,800x1057 mm,"size from the register (800x1100 mm; other listed sizes: 300x400); codes on this sheet: R2-21, R2-21AA",Original PDFs/690.pdf
R2-SA3,Keep Left (used ONLY where back to back median is installed) ,R2 Direction Series,KEEP_LEFT_USED_ONLY_WHERE_BACK_TO_BACK_MEDIAN_IS_INSTALLED_R2-SA3.svg,150x1124 mm,size from the register (150x1150 mm),Original PDFs/1301.pdf
R2-SA50A,Left Lane Must Turn Left Buses & Bicycles Excepted,R2 Direction Series,LEFT_LANE_MUST_TURN_LEFT_BUSES_BICYCLES_EXCEPTED_R2-SA50A.svg,450x1046 mm,"size from the register (450x1050 mm; other listed sizes: 600x1400); codes on this sheet: R2-SA50A, R2-SA50B",Original PDFs/673.pdf
R2-SA51-1A,No Right Turn with single time period Mon - Frid,R2 Direction Series,NO_RIGHT_TURN_WITH_SINGLE_TIME_PERIOD_MON_FRID_R2-SA51-1A.svg,450x750 mm,"size from the register (450x750 mm; other listed sizes: 600x1000, 900x1500, 300x500); codes on this sheet: R2-SA51-1A, R2-SA51-1B, R2-SA51-1C, R2-SA51-1S",Original PDFs/27.pdf
R2-SA51-2A,No Right Turn with two time periods Mon - Fri,R2 Direction Series,NO_RIGHT_TURN_WITH_TWO_TIME_PERIODS_MON_FRI_R2-SA51-2A.svg,450x900 mm,"size from the register (450x900 mm; other listed sizes: 600x1200, 900x1800, 300x600); codes on this sheet: R2-SA51-2A, R2-SA51-2B, R2-SA51-2C, R2-SA51-2S",Original PDFs/28.pdf
R2-SA57,Right Lane Buses Only,R2 Direction Series,RIGHT_LANE_BUSES_ONLY_R2-SA57.svg,600x750 mm,size from the register (600x750 mm),Original PDFs/31.pdf
R2-SA60-1A,No U Turn with single time period Mon - Fri,R2 Direction Series,NO_U_TURN_WITH_SINGLE_TIME_PERIOD_MON_FRI_R2-SA60-1A.svg,450x750 mm,"size from the register (450x750 mm; other listed sizes: 300x500, 600x1000, 900x1500); codes on this sheet: R2-SA60-1A, R2-SA60-1AA, R2-SA60-1B, R2-SA60-1C",Original PDFs/32.pdf
R2-SA60-2A,No U Turn with two time periods Mon - Fri,R2 Direction Series,NO_U_TURN_WITH_TWO_TIME_PERIODS_MON_FRI_R2-SA60-2A.svg,450x900 mm,"size from the register (450x900 mm; other listed sizes: 300x600, 600x1200, 900x1800); codes on this sheet: R2-SA60-2A, R2-SA60-2AA, R2-SA60-2B, R2-SA60-2C",Original PDFs/33.pdf
R2-SA61,"Right Turn From Left Only Adelaide Metro Buses Only without Times (Approval required for use - refer to Manager, Traffic Services, DPTI)",R2 Direction Series,RIGHT_TURN_FROM_LEFT_ONLY_ADELAIDE_METRO_BUSES_ONLY_WITHOUT_TIMES_APPROVAL_REQUI_R2-SA61.svg,300x700 mm,size from the register (300x700 mm),Original PDFs/691.pdf
R2-SA62,"Right Turn From Left Only Adelaide Metro Buses Only with Times (Approval required for use - refer to Manager, Traffic Services, DPTI)",R2 Direction Series,,,no drawing found on the sheet,Original PDFs/34.pdf
R2-SA101,No Entry-Emergency & Maintenance Vehicles Excepted Gate X,R2 Direction Series,NO_ENTRY_EMERGENCY_MAINTENANCE_VEHICLES_EXCEPTED_GATE_X_R2-SA101.svg,900x597 mm,size from the register (900x600 mm),Original PDFs/35.pdf
R2-SA101,No Entry-Emergency & Maintenance Vehicles Excepted Gate X,R2 Direction Series,NO_ENTRY_EMERGENCY_MAINTENANCE_VEHICLES_EXCEPTED_GATE_X_VAR2_R2-SA101.svg,596x325 mm,no size found on the sheet; drawn at 1:10 — check,Original PDFs/35.pdf
R2-SA102,Left Turn (Right Turn) Give Way To Pedestrians & Cyclists (Replaces R2-10) ,R2 Direction Series,LEFT_TURN_RIGHT_TURN_GIVE_WAY_TO_PEDESTRIANS_CYCLISTS_REPLACES_R2_10_R2-SA102.svg,750x751 mm,size from the register (750x750 mm),Original PDFs/636.pdf
R2-SA103A,No Entry To Busway,R2 Direction Series,NO_ENTRY_TO_BUSWAY_R2-SA103A.svg,600x919 mm,"size from the register (600x960 mm; other listed sizes: 750x1200, 900x1440); codes on this sheet: R2-SA103A, R2-SA103B, R2-SA103C",Original PDFs/37.pdf
R3-SA56A,Koala Pedestrian Crossing . Formerly R4-SA56 (ARR-80),R3 Pedestrian Series,KOALA_PEDESTRIAN_CROSSING_FORMERLY_R4_SA56_ARR_80_R3-SA56A.svg,1200x1200 mm,"size from the register (450x1200 mm; other listed sizes: 600x1600); drawn proportions differ from the register size — check; codes on this sheet: R3-SA56A, R3-SA56B",Original PDFs/44.pdf
R3-SA57A,Children Crossing - 25 When Lights Flashing,R3 Pedestrian Series,CHILDREN_CROSSING_25_WHEN_LIGHTS_FLASHING_R3-SA57A.svg,650x1301 mm,"size from the register (650x1400 mm; other listed sizes: 800x1800); drawn proportions differ from the register size — check; codes on this sheet: R3-SA57A, R3-SA57B",Original PDFs/1527.pdf
